index,uuid,num_achievements,num_exercises,num_points,Click,Group,Button,Banner
4127,961794952,27,630,598,0,CurrentAd,No,Yes
4128,961772072,74,55,479,0,CurrentAd,No,Yes
4129,961774544,80,52,629,0,CurrentAd,No,Yes
4130,961774664,32,165,578,0,CurrentAd,No,Yes
4131,961801384,22,179,625,0,CurrentAd,No,Yes
4134,961836184,27,425,231,0,CurrentAd,No,Yes
4135,961841992,2,245,304,0,CurrentAd,No,Yes
4138,982139409,92,522,355,0,CurrentAd,No,Yes
4139,982139641,58,245,349,0,CurrentAd,No,Yes
4140,982163185,50,208,54,0,CurrentAd,No,Yes
4141,982164097,88,178,422,0,CurrentAd,No,Yes
4143,982145337,92,396,497,0,CurrentAd,No,Yes
4150,1117264821,75,365,65,0,CurrentAd,No,Yes
4151,1117255597,52,408,188,0,CurrentAd,No,Yes
4152,1117255869,72,543,121,0,CurrentAd,No,Yes
4153,1117251589,37,630,296,0,CurrentAd,No,Yes
4156,1117257973,58,449,556,0,CurrentAd,No,Yes
4158,1117262797,27,221,194,0,CurrentAd,No,Yes
4162,1117272797,47,612,172,0,CurrentAd,No,Yes
4163,1117273117,0,546,248,0,CurrentAd,No,Yes
4165,1117273797,11,202,52,0,CurrentAd,No,Yes
4166,1097673340,51,210,333,0,CurrentAd,No,Yes
4168,1097686052,50,382,139,0,CurrentAd,No,Yes
4172,1097640300,35,137,513,0,CurrentAd,No,Yes
4173,1097674828,95,573,335,0,CurrentAd,No,Yes
4175,1097686900,73,569,168,0,CurrentAd,No,Yes
4176,1097652052,43,664,426,0,CurrentAd,No,Yes
4179,1097687068,19,513,420,0,CurrentAd,No,Yes
4181,1097675372,15,460,167,1,CurrentAd,No,Yes
4182,1097653436,31,61,311,0,CurrentAd,No,Yes
4183,1097654732,6,73,154,0,CurrentAd,No,Yes
4185,1097690476,96,207,198,0,CurrentAd,No,Yes
4186,1097643684,65,45,219,0,CurrentAd,No,Yes
4188,1097668972,67,488,390,0,CurrentAd,No,Yes
4190,1097693740,15,195,380,0,CurrentAd,No,Yes
4191,1097694148,46,84,73,0,CurrentAd,No,Yes
4192,1097648124,6,356,520,0,CurrentAd,No,Yes
4193,1097683012,64,677,506,0,CurrentAd,No,Yes
4194,1097684100,78,387,298,0,CurrentAd,No,Yes
4195,1097728540,63,621,558,0,CurrentAd,No,Yes
4196,1097712788,20,634,432,0,CurrentAd,No,Yes
4198,1097705372,68,630,684,0,CurrentAd,No,Yes
4200,1097722084,73,314,428,0,CurrentAd,No,Yes
4201,1097715684,30,119,593,0,CurrentAd,No,Yes
4202,1097731476,26,96,332,0,CurrentAd,No,Yes
4206,1097702180,2,597,214,0,CurrentAd,No,Yes
4208,1117322597,95,479,128,0,CurrentAd,No,Yes
4209,1117323981,4,393,434,0,CurrentAd,No,Yes
4210,1117312589,85,471,598,0,CurrentAd,No,Yes
4211,1117289453,91,27,344,0,CurrentAd,No,Yes
4212,1117312877,29,429,462,0,CurrentAd,No,Yes
4213,1117324757,61,63,243,0,CurrentAd,No,Yes
4215,1117303341,74,395,251,0,CurrentAd,No,Yes
4216,1117279925,10,366,463,0,CurrentAd,No,Yes
4218,1117294077,97,94,199,0,CurrentAd,No,Yes
4219,1117376845,85,224,249,0,CurrentAd,No,Yes
4220,1117379045,84,8,375,0,CurrentAd,No,Yes
4221,1117345765,25,678,399,0,CurrentAd,No,Yes
4224,1117383085,33,13,341,0,CurrentAd,No,Yes
4225,1117361325,99,405,343,0,CurrentAd,No,Yes
4226,1117339109,43,467,272,0,CurrentAd,No,Yes
4227,1117350565,42,562,582,0,CurrentAd,No,Yes
4228,1117384917,55,440,495,0,CurrentAd,No,Yes
4229,1117363205,2,312,615,0,CurrentAd,No,Yes
4230,1117376405,77,213,692,0,CurrentAd,No,Yes
4231,961735856,40,188,594,0,CurrentAd,No,Yes
4232,961736552,87,450,317,0,CurrentAd,No,Yes
4234,961703736,98,42,411,0,CurrentAd,No,Yes
4236,961739176,97,683,614,0,CurrentAd,No,Yes
4237,961751048,82,474,357,0,CurrentAd,No,Yes
4239,961729368,72,529,626,0,CurrentAd,No,Yes
4240,961744400,16,283,608,0,CurrentAd,No,Yes
4241,961756536,37,422,256,0,CurrentAd,No,Yes
4242,961806064,31,427,596,0,CurrentAd,No,Yes
4244,961783216,92,468,403,0,CurrentAd,No,Yes
4247,961779352,67,19,289,0,CurrentAd,No,Yes
4249,982171361,93,164,695,0,CurrentAd,No,Yes
4250,982140249,62,207,78,0,CurrentAd,No,Yes
4251,982172137,23,175,669,0,CurrentAd,No,Yes
4253,982130809,90,325,276,0,CurrentAd,No,Yes
4254,982152553,22,614,544,0,CurrentAd,No,Yes
4255,982152609,75,452,604,0,CurrentAd,No,Yes
4259,1117258917,44,131,13,0,CurrentAd,No,Yes
4260,1117258989,58,448,220,0,CurrentAd,No,Yes
4261,1117273141,11,639,641,0,CurrentAd,No,Yes
4263,1097661316,13,378,154,0,CurrentAd,No,Yes
4264,1097661492,47,358,271,0,CurrentAd,No,Yes
4265,1097684716,77,234,665,0,CurrentAd,No,Yes
4266,1097686356,18,256,117,0,CurrentAd,No,Yes
4269,1097640532,56,154,444,0,CurrentAd,No,Yes
4271,1097642356,75,440,390,0,CurrentAd,No,Yes
4272,1097655020,14,196,494,0,CurrentAd,No,Yes
4273,1097644580,87,89,135,0,CurrentAd,No,Yes
4274,1097691212,46,62,280,0,CurrentAd,No,Yes
4275,1097679412,87,114,556,0,CurrentAd,No,Yes
4277,1097667948,59,406,331,0,CurrentAd,No,Yes
4278,1097668028,97,206,599,0,CurrentAd,No,Yes
4279,1097691668,59,421,164,0,CurrentAd,No,Yes
4281,1097670932,39,413,455,0,CurrentAd,No,Yes
4282,1097694844,8,208,572,0,CurrentAd,No,Yes
4283,1097695532,44,310,696,0,CurrentAd,No,Yes
4284,1097695908,3,395,467,0,CurrentAd,No,Yes
4285,1097696636,84,435,197,0,CurrentAd,No,Yes
4287,1097706532,79,300,386,0,CurrentAd,No,Yes
4289,1097735556,12,604,131,0,CurrentAd,No,Yes
4290,1117301085,77,577,697,0,CurrentAd,No,Yes
4291,1117301101,0,548,464,0,CurrentAd,No,Yes
4292,1117312733,93,122,475,0,CurrentAd,No,Yes
4293,1117289629,62,85,92,0,CurrentAd,No,Yes
4294,1117302781,99,491,340,0,CurrentAd,No,Yes
4295,1117314325,18,420,53,0,CurrentAd,No,Yes
4296,1117303269,76,396,358,0,CurrentAd,No,Yes
4297,1117282165,51,485,202,0,CurrentAd,No,Yes
4299,1117284565,69,143,428,0,CurrentAd,No,Yes
4302,1117357341,81,489,29,0,CurrentAd,No,Yes
4304,1117373269,28,480,265,0,CurrentAd,No,Yes
4305,1117384461,47,37,313,0,CurrentAd,No,Yes
4306,1117340037,54,236,212,0,CurrentAd,No,Yes
4309,1117385869,38,156,326,0,CurrentAd,No,Yes
4310,1117341293,17,428,147,0,CurrentAd,No,Yes
4312,1117363629,6,48,134,0,CurrentAd,No,Yes
4315,961749552,15,92,374,0,CurrentAd,No,Yes
4316,961739976,90,446,615,0,CurrentAd,No,Yes
4319,961721648,62,135,239,0,CurrentAd,No,Yes
4322,961757296,68,638,655,0,CurrentAd,No,Yes
4323,961794072,8,342,389,0,CurrentAd,No,Yes
4324,961806680,91,488,261,0,CurrentAd,No,Yes
4325,982145529,67,529,281,0,CurrentAd,No,Yes
4327,982224561,45,333,187,0,CurrentAd,No,Yes
4328,982194353,59,597,407,0,CurrentAd,No,Yes
4329,961892496,87,335,528,0,CurrentAd,No,Yes
4330,961860408,85,424,391,0,CurrentAd,No,Yes
4332,961861512,70,635,341,0,CurrentAd,No,Yes
4334,961864616,1,146,251,0,CurrentAd,No,Yes
4335,961864936,96,153,372,0,CurrentAd,No,Yes
4337,961926624,74,630,280,0,CurrentAd,No,Yes
4339,961909096,80,45,375,0,CurrentAd,No,Yes
4340,961931488,18,615,79,0,CurrentAd,No,Yes
4341,961909296,97,106,635,0,CurrentAd,No,Yes
4342,962031352,87,77,354,0,CurrentAd,No,Yes
4343,962020632,57,167,564,0,CurrentAd,No,Yes
4344,962010440,21,696,341,0,CurrentAd,No,Yes
4345,961986712,52,422,40,0,CurrentAd,No,Yes
4346,962037368,6,191,483,0,CurrentAd,No,Yes
4348,962017256,52,449,416,0,CurrentAd,No,Yes
4350,962077024,28,408,520,0,CurrentAd,No,Yes
4352,962078528,31,131,477,0,CurrentAd,No,Yes
4353,962059296,9,216,611,0,CurrentAd,No,Yes
4354,962050536,12,389,22,0,CurrentAd,No,Yes
4355,962051976,55,225,250,0,CurrentAd,No,Yes
4357,962053112,46,8,558,0,CurrentAd,No,Yes
4360,962118200,52,500,52,0,CurrentAd,No,Yes
4362,962112512,34,674,448,0,CurrentAd,No,Yes
4363,962128216,14,44,274,0,CurrentAd,No,Yes
4365,962107280,37,258,421,0,CurrentAd,No,Yes
4367,962121392,62,286,39,0,CurrentAd,No,Yes
4368,962158952,68,396,291,1,CurrentAd,No,Yes
4370,962161104,41,578,463,0,CurrentAd,No,Yes
4372,962153232,91,277,149,0,CurrentAd,No,Yes
4373,962144240,33,628,680,0,CurrentAd,No,Yes
4374,962144400,21,179,572,0,CurrentAd,No,Yes
4375,962167016,37,150,684,1,CurrentAd,No,Yes
4377,962169008,60,311,563,0,CurrentAd,No,Yes
4379,962170208,44,467,28,0,CurrentAd,No,Yes
4382,962206088,78,320,319,0,CurrentAd,No,Yes
4383,962238792,0,37,73,0,CurrentAd,No,Yes
4384,962195320,36,650,696,0,CurrentAd,No,Yes
4385,962195536,66,688,307,0,CurrentAd,No,Yes
4388,962241480,66,427,355,0,CurrentAd,No,Yes
4389,962230368,0,412,357,0,CurrentAd,No,Yes
4390,962230488,45,500,682,0,CurrentAd,No,Yes
4392,962234160,85,512,70,1,CurrentAd,No,Yes
4394,962236056,70,72,351,0,CurrentAd,No,Yes
4395,962261248,3,401,362,0,CurrentAd,No,Yes
4396,962280896,37,212,495,0,CurrentAd,No,Yes
4397,962251680,79,470,356,0,CurrentAd,No,Yes
4398,962272184,92,130,241,0,CurrentAd,No,Yes
4399,962262176,97,367,102,0,CurrentAd,No,Yes
4401,962252976,36,23,312,1,CurrentAd,No,Yes
4402,962263016,40,548,353,0,CurrentAd,No,Yes
4403,962282728,45,454,502,0,CurrentAd,No,Yes
4406,962282944,15,559,266,0,CurrentAd,No,Yes
4408,961770848,90,334,529,0,CurrentAd,No,Yes
4410,961786344,46,566,459,0,CurrentAd,No,Yes
4411,961823832,8,196,467,0,CurrentAd,No,Yes
4412,961819480,92,297,300,0,CurrentAd,No,Yes
4414,961832088,22,638,350,0,CurrentAd,No,Yes
4416,982124377,87,459,543,0,CurrentAd,No,Yes
4417,982159865,74,179,125,0,CurrentAd,No,Yes
4419,982140681,87,202,95,0,CurrentAd,No,Yes
4421,982152777,23,73,2,0,CurrentAd,No,Yes
4422,982143417,2,269,510,0,CurrentAd,No,Yes
4423,982164969,29,471,699,0,CurrentAd,No,Yes
4426,982181097,69,310,562,0,CurrentAd,No,Yes
4429,982245257,87,117,277,0,CurrentAd,No,Yes
4431,982237065,81,530,74,0,CurrentAd,No,Yes
4432,961890664,14,316,504,0,CurrentAd,No,Yes
4434,961893152,97,229,521,0,CurrentAd,No,Yes
4435,961861168,28,266,510,0,CurrentAd,No,Yes
4437,961875840,25,31,638,0,CurrentAd,No,Yes
4438,961949208,19,44,370,0,CurrentAd,No,Yes
4439,961916128,54,423,687,0,CurrentAd,No,Yes
4440,961930680,1,376,635,0,CurrentAd,No,Yes
4441,961955744,21,224,391,0,CurrentAd,No,Yes
4442,961963368,88,435,87,0,CurrentAd,No,Yes
4443,961969240,66,523,361,0,CurrentAd,No,Yes
4445,962007296,48,486,76,0,CurrentAd,No,Yes
4447,962038464,70,479,473,0,CurrentAd,No,Yes
4448,962016032,16,325,615,0,CurrentAd,No,Yes
4450,962065704,95,444,133,0,CurrentAd,No,Yes
4451,962045544,89,176,60,0,CurrentAd,No,Yes
4452,962081864,32,136,530,0,CurrentAd,No,Yes
4454,962050496,60,391,375,0,CurrentAd,No,Yes
4455,962096416,90,275,334,0,CurrentAd,No,Yes
4456,962051648,66,467,461,0,CurrentAd,No,Yes
4458,962085776,74,646,561,0,CurrentAd,No,Yes
4459,962099216,20,118,436,0,CurrentAd,No,Yes
4460,962110016,69,64,456,0,CurrentAd,No,Yes
4461,962132608,2,339,639,0,CurrentAd,No,Yes
4462,962126320,25,192,405,0,CurrentAd,No,Yes
4463,962134264,62,576,396,0,CurrentAd,No,Yes
4466,962128112,59,146,463,0,CurrentAd,No,Yes
4467,962114520,95,296,96,0,CurrentAd,No,Yes
4468,962121376,43,611,377,0,CurrentAd,No,Yes
4469,962137208,8,402,333,0,CurrentAd,No,Yes
4472,962155456,81,589,559,0,CurrentAd,No,Yes
4473,962144896,91,538,421,0,CurrentAd,No,Yes
4474,962178520,69,53,301,0,CurrentAd,No,Yes
4477,962194280,28,576,447,0,CurrentAd,No,Yes
4479,962239184,11,649,448,0,CurrentAd,No,Yes
4481,962228800,13,337,358,0,CurrentAd,No,Yes
4482,962229864,92,3,15,0,CurrentAd,No,Yes
4483,962197648,59,4,178,0,CurrentAd,No,Yes
4484,962233064,94,203,581,0,CurrentAd,No,Yes
4486,962216104,34,181,669,0,CurrentAd,No,Yes
4487,962270768,73,13,397,0,CurrentAd,No,Yes
4488,962261144,88,162,306,0,CurrentAd,No,Yes
4489,962271160,32,344,662,0,CurrentAd,No,Yes
4490,962261424,27,308,419,0,CurrentAd,No,Yes
4491,962271568,69,351,552,0,CurrentAd,No,Yes
4492,962271608,66,23,410,0,CurrentAd,No,Yes
4493,962153320,39,667,431,0,CurrentAd,No,Yes
4495,962154104,34,230,119,0,CurrentAd,No,Yes
4496,962192840,5,197,616,0,CurrentAd,No,Yes
4497,962205936,9,611,630,0,CurrentAd,No,Yes
4498,962239536,95,456,444,0,CurrentAd,No,Yes
4499,962239584,34,291,408,0,CurrentAd,No,Yes
4500,962229728,56,531,315,0,CurrentAd,No,Yes
4502,962241472,43,605,399,0,CurrentAd,No,Yes
4503,962209104,35,408,131,0,CurrentAd,No,Yes
4505,962198304,0,678,389,0,CurrentAd,No,Yes
4506,962243504,74,145,619,0,CurrentAd,No,Yes
4508,962249864,6,352,265,0,CurrentAd,No,Yes
4509,962251768,28,130,273,0,CurrentAd,No,Yes
4511,962262984,56,151,20,0,CurrentAd,No,Yes
4513,962273584,50,573,156,1,CurrentAd,No,Yes
4516,962254112,54,100,335,0,CurrentAd,No,Yes
4519,962254368,99,173,654,0,CurrentAd,No,Yes
4521,962254480,12,206,15,0,CurrentAd,No,Yes
4522,962254560,44,496,249,0,CurrentAd,No,Yes
4523,962254760,70,302,225,0,CurrentAd,No,Yes
4526,982263497,21,564,375,0,CurrentAd,No,Yes
4531,982297345,26,3,162,0,CurrentAd,No,Yes
4534,982310665,60,336,25,0,CurrentAd,No,Yes
4535,982276953,2,494,628,0,CurrentAd,No,Yes
4537,982278233,37,239,423,0,CurrentAd,No,Yes
4539,982290657,87,290,42,0,CurrentAd,No,Yes
4540,982290761,37,104,90,0,CurrentAd,No,Yes
4541,982291273,22,125,186,0,CurrentAd,No,Yes
4544,982325481,38,244,6,1,CurrentAd,No,Yes
4545,982329673,23,582,244,0,CurrentAd,No,Yes
4546,982318297,53,606,355,0,CurrentAd,No,Yes
4553,982333505,42,106,372,0,CurrentAd,No,Yes
4557,982345465,1,621,347,0,CurrentAd,No,Yes
4558,982378897,99,601,638,0,CurrentAd,No,Yes
4560,982380145,33,675,415,0,CurrentAd,No,Yes
4562,982348529,55,255,547,0,CurrentAd,No,Yes
4563,982360881,91,273,562,0,CurrentAd,No,Yes
4564,982350697,16,371,535,0,CurrentAd,No,Yes
4565,982367913,35,507,343,0,CurrentAd,No,Yes
4568,982346833,54,76,103,0,CurrentAd,No,Yes
4569,982358457,42,30,422,0,CurrentAd,No,Yes
4572,982383113,61,81,296,0,CurrentAd,No,Yes
4575,982339185,36,526,321,0,CurrentAd,No,Yes
4576,982383961,0,114,633,0,CurrentAd,No,Yes
4577,982383977,19,398,296,0,CurrentAd,No,Yes
4580,982385425,80,430,76,0,CurrentAd,No,Yes
4581,982363489,81,105,452,0,CurrentAd,No,Yes
4582,982352449,5,221,244,0,CurrentAd,No,Yes
4584,982364361,23,175,156,0,CurrentAd,No,Yes
4587,982387577,68,260,532,0,CurrentAd,No,Yes
4590,982387505,49,390,97,0,CurrentAd,No,Yes
4591,982431153,36,222,278,0,CurrentAd,No,Yes
4592,982390633,20,250,557,0,CurrentAd,No,Yes
4593,982422401,78,415,238,0,CurrentAd,No,Yes
4594,982402265,68,353,176,0,CurrentAd,No,Yes
4595,982391665,64,476,269,0,CurrentAd,No,Yes
4597,982434569,31,363,276,0,CurrentAd,No,Yes
4598,982434593,4,34,385,0,CurrentAd,No,Yes
4599,982393041,26,248,630,0,CurrentAd,No,Yes
4600,982434961,44,287,144,0,CurrentAd,No,Yes
4601,982393321,48,661,165,0,CurrentAd,No,Yes
4602,982414281,20,622,562,0,CurrentAd,No,Yes
4603,982404489,33,266,33,0,CurrentAd,No,Yes
4604,982414529,76,266,518,0,CurrentAd,No,Yes
4605,982405185,80,308,482,0,CurrentAd,No,Yes
4606,982415457,24,200,611,0,CurrentAd,No,Yes
4607,982427433,6,513,82,0,CurrentAd,No,Yes
4608,982407153,50,78,91,0,CurrentAd,No,Yes
4609,982407817,22,167,141,0,CurrentAd,No,Yes
4612,982428729,62,667,355,0,CurrentAd,No,Yes
4613,982408585,20,490,28,0,CurrentAd,No,Yes
4614,982409185,29,30,356,0,CurrentAd,No,Yes
4616,982419593,51,621,237,0,CurrentAd,No,Yes
4617,982445017,47,321,579,0,CurrentAd,No,Yes
4620,982444409,98,576,59,0,CurrentAd,No,Yes
4622,1097745036,19,570,614,0,CurrentAd,No,Yes
4624,1097738220,67,365,347,0,CurrentAd,No,Yes
4625,1097738388,80,417,498,0,CurrentAd,No,Yes
4627,1097758388,93,574,334,0,CurrentAd,No,Yes
4628,1097790092,15,201,665,0,CurrentAd,No,Yes
4629,1097769660,85,508,326,0,CurrentAd,No,Yes
4630,1097790780,87,295,272,0,CurrentAd,No,Yes
4631,1097780724,39,112,612,0,CurrentAd,No,Yes
4632,1097749212,36,283,326,0,CurrentAd,No,Yes
4635,1097749748,63,77,485,0,CurrentAd,No,Yes
4636,1097791956,23,472,232,0,CurrentAd,No,Yes
4641,1097782164,91,664,218,0,CurrentAd,No,Yes
4642,1097761132,65,569,199,0,CurrentAd,No,Yes
4643,1097792540,54,328,515,0,CurrentAd,No,Yes
4644,1097782348,84,17,336,0,CurrentAd,No,Yes
4645,1097782588,95,402,528,0,CurrentAd,No,Yes
4646,1097761620,89,495,188,0,CurrentAd,No,Yes
4649,962050448,44,476,204,0,CurrentAd,No,Yes
4651,962051704,75,657,268,0,CurrentAd,No,Yes
4652,962064648,36,407,89,0,CurrentAd,No,Yes
4653,962131280,23,228,185,0,CurrentAd,No,Yes
4655,962111000,52,219,562,0,CurrentAd,No,Yes
4656,962118416,4,35,562,0,CurrentAd,No,Yes
4659,962113544,5,84,461,0,CurrentAd,No,Yes
4662,962186768,93,348,201,0,CurrentAd,No,Yes
4663,962141824,10,641,630,0,CurrentAd,No,Yes
4665,962144360,32,565,519,0,CurrentAd,No,Yes
4667,962167488,17,333,694,0,CurrentAd,No,Yes
4668,962180544,23,324,517,0,CurrentAd,No,Yes
4669,962147112,18,377,577,0,CurrentAd,No,Yes
4671,962192768,80,341,88,0,CurrentAd,No,Yes
4672,962170472,44,629,436,0,CurrentAd,No,Yes
4673,962205808,71,478,107,0,CurrentAd,No,Yes
4674,962216496,20,476,537,0,CurrentAd,No,Yes
4675,962238616,87,238,155,0,CurrentAd,No,Yes
4676,962227736,24,192,298,0,CurrentAd,No,Yes
4678,962198984,84,583,359,0,CurrentAd,No,Yes
4681,962270344,12,54,76,0,CurrentAd,No,Yes
4682,962261128,45,247,372,0,CurrentAd,No,Yes
4683,962271168,4,469,228,0,CurrentAd,No,Yes
4684,962261392,7,589,326,0,CurrentAd,No,Yes
4685,962271976,12,92,332,0,CurrentAd,No,Yes
4686,962252624,14,691,264,0,CurrentAd,No,Yes
4687,962252696,42,634,65,1,CurrentAd,No,Yes
4688,962281872,37,561,690,0,CurrentAd,No,Yes
4692,962273088,82,507,355,0,CurrentAd,No,Yes
4695,962259320,7,497,652,0,CurrentAd,No,Yes
4696,962288464,92,677,338,0,CurrentAd,No,Yes
4698,962289880,36,487,56,0,CurrentAd,No,Yes
4699,982263609,87,482,472,0,CurrentAd,No,Yes
4700,982264505,95,572,151,0,CurrentAd,No,Yes
4701,982264873,21,95,685,0,CurrentAd,No,Yes
4702,982266825,6,318,678,0,CurrentAd,No,Yes
4703,982271985,80,646,353,0,CurrentAd,No,Yes
4705,982296425,81,253,553,0,CurrentAd,No,Yes
4706,982274273,80,642,605,0,CurrentAd,No,Yes
4710,982323457,47,611,275,0,CurrentAd,No,Yes
4711,982323729,99,230,626,0,CurrentAd,No,Yes
4712,982279969,75,479,228,0,CurrentAd,No,Yes
4713,982325729,24,674,240,0,CurrentAd,No,Yes
4714,982315921,78,324,54,0,CurrentAd,No,Yes
4716,982327569,34,79,243,0,CurrentAd,No,Yes
4717,982281793,35,428,557,0,CurrentAd,No,Yes
4718,982294217,87,613,678,0,CurrentAd,No,Yes
4719,982283153,50,1,229,0,CurrentAd,No,Yes
4720,982318193,4,499,556,0,CurrentAd,No,Yes
4721,982330129,55,272,369,0,CurrentAd,No,Yes
4722,982376649,66,7,260,0,CurrentAd,No,Yes
4723,982377185,50,317,299,0,CurrentAd,No,Yes
4724,982344233,50,672,108,0,CurrentAd,No,Yes
4725,982377561,52,401,268,0,CurrentAd,No,Yes
4726,982333601,54,617,21,0,CurrentAd,No,Yes
4727,982188793,58,116,533,0,CurrentAd,No,Yes
4728,982247473,78,496,56,0,CurrentAd,No,Yes
4729,982253209,94,288,414,0,CurrentAd,No,Yes
4731,961884144,18,459,666,0,CurrentAd,No,Yes
4732,961864728,42,302,400,0,CurrentAd,No,Yes
4733,961865184,38,254,356,0,CurrentAd,No,Yes
4734,961933504,16,89,653,0,CurrentAd,No,Yes
4736,961904376,62,696,681,0,CurrentAd,No,Yes
4738,961931344,24,275,681,0,CurrentAd,No,Yes
4740,961962056,37,183,394,0,CurrentAd,No,Yes
4741,961968184,40,529,22,0,CurrentAd,No,Yes
4744,962010672,40,279,248,0,CurrentAd,No,Yes
4745,962014424,0,267,59,0,CurrentAd,No,Yes
4746,962027080,95,463,222,0,CurrentAd,No,Yes
4747,962039192,15,603,561,0,CurrentAd,No,Yes
4748,962004472,57,209,423,0,CurrentAd,No,Yes
4749,961994280,19,430,395,0,CurrentAd,No,Yes
4750,962041792,18,470,686,0,CurrentAd,No,Yes
4751,962062064,39,538,284,0,CurrentAd,No,Yes
4754,962074784,55,535,369,0,CurrentAd,No,Yes
4756,962129496,1,481,241,0,CurrentAd,No,Yes
4758,962125576,45,448,692,0,CurrentAd,No,Yes
4759,962104400,64,30,92,0,CurrentAd,No,Yes
4761,962113496,5,22,420,0,CurrentAd,No,Yes
4762,962107312,84,31,218,0,CurrentAd,No,Yes
4764,962107448,98,677,104,0,CurrentAd,No,Yes
4766,962186120,41,201,593,0,CurrentAd,No,Yes
4767,962164192,34,509,13,0,CurrentAd,No,Yes
4768,962177112,35,89,370,0,CurrentAd,No,Yes
4769,962177928,3,268,429,0,CurrentAd,No,Yes
4770,962179064,56,165,250,0,CurrentAd,No,Yes
4771,962157200,41,68,398,0,CurrentAd,No,Yes
4772,962191848,34,48,691,0,CurrentAd,No,Yes
4775,962193096,12,505,63,0,CurrentAd,No,Yes
4776,962181816,47,683,74,0,CurrentAd,No,Yes
4777,962193656,16,698,531,0,CurrentAd,No,Yes
4780,962227488,43,0,673,0,CurrentAd,No,Yes
4782,962228888,24,183,128,0,CurrentAd,No,Yes
4784,962198288,75,281,209,0,CurrentAd,No,Yes
4786,962200496,22,337,638,0,CurrentAd,No,Yes
4787,962202448,96,667,392,0,CurrentAd,No,Yes
4790,962260984,56,602,341,0,CurrentAd,No,Yes
4791,962251320,39,132,40,0,CurrentAd,No,Yes
4792,962261176,98,658,63,0,CurrentAd,No,Yes
4794,962252000,41,99,345,0,CurrentAd,No,Yes
4795,962252224,46,250,232,0,CurrentAd,No,Yes
4796,962261920,94,283,219,0,CurrentAd,No,Yes
4797,962262280,80,73,527,0,CurrentAd,No,Yes
4798,962272704,58,188,441,0,CurrentAd,No,Yes
4799,962253232,51,538,243,0,CurrentAd,No,Yes
4801,962263216,59,312,502,0,CurrentAd,No,Yes
4803,962283040,6,612,503,0,CurrentAd,No,Yes
4806,962274184,62,456,629,1,CurrentAd,No,Yes
4808,962283424,60,264,346,0,CurrentAd,No,Yes
4811,962265664,24,133,531,0,CurrentAd,No,Yes
4813,982189353,16,422,223,0,CurrentAd,No,Yes
4815,982212169,39,362,462,0,CurrentAd,No,Yes
4816,982190665,1,84,121,0,CurrentAd,No,Yes
4818,982203305,74,227,340,0,CurrentAd,No,Yes
4819,982181945,17,170,91,0,CurrentAd,No,Yes
4820,982183137,13,605,126,0,CurrentAd,No,Yes
4822,982236809,30,187,165,0,CurrentAd,No,Yes
4824,982260473,94,455,489,0,CurrentAd,No,Yes
4825,982256665,37,65,132,0,CurrentAd,No,Yes
4826,961849040,41,54,338,0,CurrentAd,No,Yes
4828,961852960,55,576,271,0,CurrentAd,No,Yes
4830,961886552,60,72,431,0,CurrentAd,No,Yes
4832,961913728,12,543,349,0,CurrentAd,No,Yes
4833,961928408,54,111,127,0,CurrentAd,No,Yes
4834,961966920,68,516,44,0,CurrentAd,No,Yes
4835,961978192,42,227,531,0,CurrentAd,No,Yes
4836,961968824,62,638,517,0,CurrentAd,No,Yes
4837,961963488,48,62,573,0,CurrentAd,No,Yes
4838,962006928,31,41,638,0,CurrentAd,No,Yes
4839,961985752,63,545,48,0,CurrentAd,No,Yes
4840,962032608,31,489,220,0,CurrentAd,No,Yes
4843,962039352,22,247,340,0,CurrentAd,No,Yes
4844,962068456,36,386,519,0,CurrentAd,No,Yes
4845,962058312,75,30,458,0,CurrentAd,No,Yes
4846,962070936,62,318,230,0,CurrentAd,No,Yes
4847,962048280,66,286,432,0,CurrentAd,No,Yes
4849,962088456,61,625,488,0,CurrentAd,No,Yes
4850,962122224,47,556,102,0,CurrentAd,No,Yes
4855,962106552,67,521,10,0,CurrentAd,No,Yes
4856,962113752,88,85,451,0,CurrentAd,No,Yes
4860,962159824,83,138,247,0,CurrentAd,No,Yes
4861,962139872,52,390,349,0,CurrentAd,No,Yes
4862,962162408,21,283,446,0,CurrentAd,No,Yes
4863,962185776,81,495,484,0,CurrentAd,No,Yes
4864,962174568,94,502,557,0,CurrentAd,No,Yes
4866,962189376,93,557,675,0,CurrentAd,No,Yes
4868,962191968,76,437,544,0,CurrentAd,No,Yes
4870,962169432,43,679,157,0,CurrentAd,No,Yes
4871,962158528,34,203,368,0,CurrentAd,No,Yes
4872,962170608,32,669,305,0,CurrentAd,No,Yes
4873,962226936,40,193,147,0,CurrentAd,No,Yes
4874,962227520,96,547,370,0,CurrentAd,No,Yes
4877,962197576,42,530,555,0,CurrentAd,No,Yes
4878,962209224,48,391,687,0,CurrentAd,No,Yes
4880,962232056,95,511,507,0,CurrentAd,No,Yes
4881,962214160,95,166,239,0,CurrentAd,No,Yes
4882,962214800,6,205,187,0,CurrentAd,No,Yes
4883,962204432,53,333,128,0,CurrentAd,No,Yes
